Brand,Channel,MerchantId,MerchantName,MerchantUrl,Priority,Synonym,Staging (Mostly),Setup
Infinix,Bukalapak,81109833,Infinix Official Store,https://www.bukalapak.com/u/infinixofficial,2,infinix,"Audio, Computer, Electronics, Smartphone",2025-01-01
Infinix,Akulaku,5602971,Infinix Official Store,/ec-basic/merchant/main?vendorId=5602971&shopId=5602971&hideTopBar=1,2,infinix,"Audio, Computer, Electronics, Smartphone",2025-01-01
Infinix,Tokopedia,6942993,Infinix Official Store,https://www.tokopedia.com/officialinfinix,2,infinix,"Audio, Computer, Electronics, Smartphone",2025-01-01
Infinix,Akulaku,3226860669571989512,Infinix Official Store,,2,infinix,"Audio, Computer, Electronics, Smartphone",2025-01-01
Infinix,Lazada,1000199148,InfinixOfficial,https://www.lazada.co.id/shop/profileVm?sellerId=1000199148&shopId=690467&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,infinix,"Audio, Computer, Electronics, Smartphone",2025-01-01
Influence,Shopee,491450025,Influence Official Shop,https://shopee.co.id/shop/491450025,2,influence,"Beauty, PersonalCare",2025-03-24
Innisfree,Shopee,61504589,Innisfree Official Shop,https://shopee.co.id/shop/61504589,2,innisfree,"Beauty, PersonalCare",2025-03-24
Innisfree,Tokopedia,4321754,Innisfree Official Shop,https://www.tokopedia.com/innisfree,2,innisfree,"Beauty, PersonalCare",2025-03-24
Innisfree,Tokopedia,4321754,Innisfree Official Shop,https://www.tokopedia.com/innisfree,2,innisfree,"Beauty, PersonalCare",2025-03-24
Innisfree,Shopee,61504589,Innisfree Official Shop,https://shopee.co.id/shop/61504589,2,innisfree,"Beauty, PersonalCare",2025-03-24
Innisfree,Blibli,INO-70154,Innisfree Official Store,https://www.blibli.com/merchant/innisfree-official-store/INO-70154,2,innisfree,"Beauty, PersonalCare",2025-03-24
Innisfree,Blibli,INO-70154,Innisfree Official Store,https://www.blibli.com/merchant/innisfree-official-store/INO-70154,2,innisfree,"Beauty, PersonalCare",2025-03-24
Inone,Tokopedia,4136056,Inone Official Shop,https://www.tokopedia.com/inoneofficial,2,inone,"Audio, Computer, Electronics, Smartphone",2025-01-01
Inpods,Tiktok,7494450450116741253,Inpods Indonesia,aweme://user/profile/7494450450116741253,2,inpods,"Audio, Computer, Electronics, Smartphone",2025-01-01
Instaperfect,Tiktok,7494193604552722811,Instaperfect,aweme://user/profile/7494193604552722811,2,instaperfect,"Beauty, PersonalCare",2025-03-24
Instaperfect,Tiktok,7494193604552722811,Instaperfect,aweme://user/profile/7494193604552722811,2,instaperfect,"Beauty, PersonalCare",2025-03-24
Instaperfect,Shopee,652866307,Instaperfect Official Shop,https://shopee.co.id/shop/652866307,2,instaperfect,"Beauty, PersonalCare",2025-03-24
Instaperfect,Shopee,652866307,Instaperfect Official Shop,https://shopee.co.id/shop/652866307,2,instaperfect,"Beauty, PersonalCare",2025-03-24
Itel,Tiktok,7494997626856377332,Itel ID-Store,aweme://user/profile/7494997626856377332,2,itel,"Audio, Computer, Electronics, Smartphone",2025-01-01
Itel,Shopee,347662719,Itel Official Shop,https://shopee.co.id/itel_officialstore,2,itel,"Audio, Computer, Electronics, Smartphone",2025-01-01
Itel,Tokopedia,10282216,Itel Official Store,https://www.tokopedia.com/itelofficialstore,2,itel,"Audio, Computer, Electronics, Smartphone",2025-01-01
Itel,Lazada,400745667550,Itel Shop,https://www.lazada.co.id/shop/profileVm?sellerId=400745667550&shopId=5696497&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,itel,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jabra,Tokopedia,2163007,JABRA OFFICIAL STORE,https://www.tokopedia.com/jabra,2,jabra,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jabra,Blibli,JAO-60031,JABRA Official Store,https://www.blibli.com/merchant/jabra-official-store/JAO-60031,2,jabra,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jbl,Lazada,462,JBL,https://www.lazada.co.id/shop/profileVm?sellerId=462&shopId=8152&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,jbl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jbl,Tiktok,7494083659752637741,JBL Indonesia,aweme://user/profile/7494083659752637741,2,jbl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jbl,Shopee,26968895,JBL Official Shop,https://shopee.co.id/jbl.id,2,jbl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jbl,Blibli,BOA-16087,JBL Official Store,https://www.blibli.com/merchant/jbl-official-store/BOA-16087,2,jbl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jbl,Tokopedia,2397742,JBL Official Store,https://www.tokopedia.com/jbl-official,2,jbl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jcally,Tokopedia,13295431,JCALLY Audio Store,https://www.tokopedia.com/jcallyaudiostore,2,jcally,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tokopedia,8381569,JETE Authorized Store,https://www.tokopedia.com/jeteofficialsby,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tiktok,7493998652260517529,JETE Indonesia,aweme://user/profile/7493998652260517529,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tokopedia,4840250,JETE Indonesia,https://www.tokopedia.com/gojeteindonesia,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tokopedia,15714348,JETE Official Bali,https://www.tokopedia.com/jeteofficialbali,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tokopedia,16483199,JETE Official Bandung,https://www.tokopedia.com/jeteofficialbdg,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Tokopedia,12707101,JETE Official Store,https://www.tokopedia.com/jeteofficialsemarang,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jlab,Shopee,1013000764,JLab Indonesia,https://shopee.co.id/jlab_indonesia,2,jlab,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jlab,Tokopedia,15831997,JLab Indonesia,https://www.tokopedia.com/jlab-indonesia,2,jlab,"Audio, Computer, Electronics, Smartphone",2025-01-01
Joylab,Shopee,127604258,JOYLAB Official Shop,https://shopee.co.id/shop/127604258,2,joylab,"Beauty, PersonalCare",2025-03-24
Judydoll,Lazada,402424352747,JUDYDOLL,https://www.lazada.co.id/shop/profileVm?sellerId=402424352747&shopId=7517034&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Lazada,402424352747,JUDYDOLL,https://www.lazada.co.id/shop/profileVm?sellerId=402424352747&shopId=7517034&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,judydoll,"Beauty, PersonalCare",2025-03-24
Jvc,Tokopedia,3130638,JVC Official Store,https://www.tokopedia.com/jvc-official,2,jvc,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jabra,Tiktok,7494083571821675682,Jabra Indonesia,aweme://user/profile/7494083571821675682,2,jabra,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jabra,Shopee,22742933,Jabra Official Shop,https://shopee.co.id/jabraid,2,jabra,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jaymorable,Shopee,1019106821,Jaymorable Official Shop,https://shopee.co.id/shop/1019106821,2,jaymorable,"Beauty, PersonalCare",2025-03-24
Jayrosse,Shopee,95841760,Jayrosse Official Store,https://shopee.co.id/shop/95841760,2,jayrosse,"Beauty, PersonalCare",2025-03-24
Jejuby,Shopee,1080691913,Jejuby Official,https://shopee.co.id/shop/1080691913,2,jejuby,"Beauty, PersonalCare",2025-03-24
Jete,Lazada,400590555248,Jete,https://www.lazada.co.id/shop/profileVm?sellerId=400590555248&shopId=1247250&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Shopee,145265666,Jete Indonesia,https://shopee.co.id/jeteindonesiaofficial,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jete,Blibli,JEI-60032,Jete Indonesia Official Store,https://www.blibli.com/merchant/jete-indonesia-official-store/JEI-60032,2,jete,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jevarine,Shopee,732392587,Jevarine Official Shop,https://shopee.co.id/shop/732392587,2,jevarine,"Beauty, PersonalCare",2025-03-24
Jovitech,Tokopedia,11301050,Jovitech Offical Store,https://www.tokopedia.com/jovitechofficial,2,jovitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jovitech,Shopee,847830966,Jovitech Official Shop,https://shopee.co.id/jovitechofficialstore,2,jovitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jovitech,Lazada,400613025526,Jovitech Shop Id,https://www.lazada.co.id/shop/profileVm?sellerId=400613025526&shopId=3394621&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,jovitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Jovitech,Tiktok,7494042744525129109,Jovitech.id,aweme://user/profile/7494042744525129109,2,jovitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Joyseus,Tiktok,7494008404304102920,Joyseus Indonesia,aweme://user/profile/7494008404304102920,2,joyseus,"Audio, Computer, Electronics, Smartphone",2025-01-01
Joyseus,Tokopedia,3909510,Joyseus Official Store,https://www.tokopedia.com/joyseusofficial,2,joyseus,"Audio, Computer, Electronics, Smartphone",2025-01-01
Judydoll,Tokopedia,"7,50E+18",Judydoll Indonesia,https://www.tokopedia.com/judydoll-indonesia,2,judydoll,"Beauty, PersonalCare",2025-11-19
Judydoll,Tiktok,7495634419875220215,Judydoll Indonesia,aweme://user/profile/7495634419875220215,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Tiktok,7495634419875220215,Judydoll Indonesia,aweme://user/profile/7495634419875220215,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Tokopedia,"7,50E+18",Judydoll Indonesia,https://www.tokopedia.com/judydoll-indonesia,2,judydoll,"Beauty, PersonalCare",2025-11-19
Judydoll,Tokopedia,17562617,Judydoll Indonesia Offcial Store,https://www.tokopedia.com/judydollindonesia,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Tokopedia,17562617,Judydoll Indonesia Offcial Store,https://www.tokopedia.com/judydollindonesia,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Blibli,JUI-70070,Judydoll Indonesia Official Store,https://www.blibli.com/merchant/judydoll-indonesia-official-store/JUI-70070,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Blibli,JUI-70070,Judydoll Indonesia Official Store,https://www.blibli.com/merchant/judydoll-indonesia-official-store/JUI-70070,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Shopee,1192945801,Judydoll Official Store,https://shopee.co.id/shop/1192945801,2,judydoll,"Beauty, PersonalCare",2025-03-24
Judydoll,Shopee,1192945801,Judydoll Official Store,https://shopee.co.id/shop/1192945801,2,judydoll,"Beauty, PersonalCare",2025-03-24
Julis,Shopee,674091727,Julis Official Store,https://shopee.co.id/shop/674091727,2,julis,"Beauty, PersonalCare",2025-03-24
Kahf,Tiktok,7494507916397742328,KAHF,aweme://user/profile/7494507916397742328,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Tiktok,7494507916397742328,KAHF,aweme://user/profile/7494507916397742328,2,kahf,"Beauty, PersonalCare",2025-03-24
Kalascent,Shopee,912087011,KALASCENT Official Store,https://shopee.co.id/shop/912087011,2,kalascent,"Beauty, PersonalCare",2025-03-24
Keeone,Shopee,972185804,KEEONE Official Store,https://shopee.co.id/keeoneoffcial,2,keeone,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kerastase,Tokopedia,13791048,KERASTASE Official Store,https://www.tokopedia.com/kerastaseofficial,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Tokopedia,13791048,KERASTASE Official Store,https://www.tokopedia.com/kerastaseofficial,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kieslect,Tokopedia,14880169,KIESLECT INDONESIA,https://www.tokopedia.com/kieslectindonesia,2,kieslect,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kiip,Tokopedia,2694777,KIIP Official Store,https://www.tokopedia.com/kiip,2,kiip,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kmai Skin,Shopee,1276070553,KMAI SKIN OFFICIAL,https://shopee.co.id/shop/1276070553,2,kmai skin,"Beauty, PersonalCare",2025-03-24
Konka,Shopee,569982927,KONKA Official Shop,https://shopee.co.id/konkaindonesia,2,konka,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kospet,Tokopedia,8040161,KOSPET Indonesia,https://www.tokopedia.com/kospet,2,kospet,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kahf,Lazada,400603458050,Kahf,https://www.lazada.co.id/shop/profileVm?sellerId=400603458050&shopId=2542687&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Lazada,400603458050,Kahf,https://www.lazada.co.id/shop/profileVm?sellerId=400603458050&shopId=2542687&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Tokopedia,9834082,Kahf Official,https://www.tokopedia.com/kahfofficial,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Tokopedia,9834082,Kahf Official,https://www.tokopedia.com/kahfofficial,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Shopee,326487418,Kahf Official Shop,https://shopee.co.id/shop/326487418,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Shopee,326487418,Kahf Official Shop,https://shopee.co.id/shop/326487418,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Blibli,KAO-60082,Kahf Official Store,https://www.blibli.com/merchant/kahf-official-store/KAO-60082,2,kahf,"Beauty, PersonalCare",2025-03-24
Kahf,Blibli,KAO-60082,Kahf Official Store,https://www.blibli.com/merchant/kahf-official-store/KAO-60082,2,kahf,"Beauty, PersonalCare",2025-03-24
Kalno,Shopee,627018058,Kalno Official Shop,https://shopee.co.id/kalno.indonesia,2,kalno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kanzo,Shopee,319151384,Kanzo OFFICIAL,https://shopee.co.id/shop/319151384,2,kanzo,"Beauty, PersonalCare",2025-03-24
Kenmaster,Tokopedia,3105119,Kenmaster Official,https://www.tokopedia.com/kenmaster,2,kenmaster,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kerastase,Lazada,401400416382,Kerastase Indonesia,https://www.lazada.co.id/shop/profileVm?sellerId=401400416382&shopId=6540786&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Lazada,401400416382,Kerastase Indonesia,https://www.lazada.co.id/shop/profileVm?sellerId=401400416382&shopId=6540786&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Shopee,188566188,Kerastase by Irwan Team,https://shopee.co.id/shop/188566188,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Shopee,188566188,Kerastase by Irwan Team,https://shopee.co.id/shop/188566188,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Blibli,SAI-60068,Kerastase by Irwan Team Official Store,https://www.blibli.com/merchant/kerastase-by-irwan-team-official-store/SAI-60068,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kerastase,Blibli,SAI-60068,Kerastase by Irwan Team Official Store,https://www.blibli.com/merchant/kerastase-by-irwan-team-official-store/SAI-60068,2,kerastase,"Beauty, PersonalCare",2025-03-24
Kieslect,Shopee,996870151,Kieslect Official Store,https://shopee.co.id/kieslectofficialstore,2,kieslect,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kieslect,Tokopedia,15629661,Kieslect Official Store,https://www.tokopedia.com/kieslectofficialstore,2,kieslect,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kiip,Tiktok,7493991129740117345,KiiP Official,aweme://user/profile/7493991129740117345,2,kiip,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kiip,Shopee,271658549,KiiP Official Shop,https://shopee.co.id/kiipofficial,2,kiip,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kisonli,Lazada,400602531786,Kisonli,https://www.lazada.co.id/shop/profileVm?sellerId=400602531786&shopId=2494055&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,kisonli,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kisonli,Tiktok,7494083350435694049,Kisonli,aweme://user/profile/7494083350435694049,2,kisonli,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kisonli,Shopee,266905076,Kisonli Official Shop,https://shopee.co.id/kisonli.id,2,kisonli,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kisonli,Tokopedia,8615614,Kisonli Official Store,https://www.tokopedia.com/kisonli-id,2,kisonli,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kitschy,Shopee,562842784,Kitschy Official Shop,https://shopee.co.id/shop/562842784,2,kitschy,"Beauty, PersonalCare",2025-03-24
Knowledge Zenith,Bukalapak,391006570,Knowledge Zenith,https://www.bukalapak.com/u/eagleindonesiasby,2,knowledge zenith,"Audio, Computer, Electronics, Smartphone",2025-01-01
Knowledge Zenith,Tiktok,7494587432659421570,Knowledge Zenith,aweme://user/profile/7494587432659421570,2,knowledge zenith,"Audio, Computer, Electronics, Smartphone",2025-01-01
Knowledge Zenith,Shopee,235075993,Knowledge Zenith Official Shop,https://shopee.co.id/knowledgezenith,2,knowledge zenith,"Audio, Computer, Electronics, Smartphone",2025-01-01
Knowledge Zenith,Tokopedia,3665017,Knowledge Zenith Store,https://www.tokopedia.com/kz-official,2,knowledge zenith,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kojie-San,Shopee,531855005,Kojie-San Official Shop,https://shopee.co.id/shop/531855005,2,kojie-san,"Beauty, PersonalCare",2025-03-24
Koomas,Shopee,975874178,Koomas Official Store,https://shopee.co.id/koomasofficial,2,koomas,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kospet,Tokopedia,15629430,Kospet Official Store,https://www.tokopedia.com/kospetofficialstore,2,kospet,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kospet,Shopee,1001918285,Kospet Official Store,https://shopee.co.id/kospetofficialstore,2,kospet,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kucuu,Shopee,865028852,Kucuu Official Store,https://shopee.co.id/kucuuofficialshop,2,kucuu,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kucuu,Tokopedia,15210410,Kucuu Official Store,https://www.tokopedia.com/kucuu,2,kucuu,"Audio, Computer, Electronics, Smartphone",2025-01-01
Kutus Kutus,Shopee,145529451,Kutus Kutus Official Shop,https://shopee.co.id/shop/145529451,2,kutus kutus,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Blibli,KYS-70068,Kymm Skin Official Store,https://www.blibli.com/merchant/kymm-skin-official-store/KYS-70068,2,kymm skin,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Tokopedia,15438714,Kymm Skin Official Store,https://www.tokopedia.com/kymmskin,2,kymm skin,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Shopee,748865940,Kymm Skin Official Store,https://shopee.co.id/shop/748865940,2,kymm skin,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Shopee,748865940,Kymm Skin Official Store,https://shopee.co.id/shop/748865940,2,kymm skin,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Tokopedia,15438714,Kymm Skin Official Store,https://www.tokopedia.com/kymmskin,2,kymm skin,"Beauty, PersonalCare",2025-03-24
Kymm Skin,Blibli,KYS-70068,Kymm Skin Official Store,https://www.blibli.com/merchant/kymm-skin-official-store/KYS-70068,2,kymm skin,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Lazada,400751478427,L'Oreal Paris,https://www.lazada.co.id/shop/profileVm?sellerId=400751478427&shopId=5728657&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Lazada,400751478427,L'Oreal Paris,https://www.lazada.co.id/shop/profileVm?sellerId=400751478427&shopId=5728657&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Shopee,62579622,L'Oreal Paris Indonesia Official Shop,https://shopee.co.id/shop/62579622,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Shopee,62579622,L'Oreal Paris Indonesia Official Shop,https://shopee.co.id/shop/62579622,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Tokopedia,5665147,L'Oreal Paris Official Store,https://www.tokopedia.com/lorealparis,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
L'oreal Paris,Tokopedia,5665147,L'Oreal Paris Official Store,https://www.tokopedia.com/lorealparis,2,l'oreal paris,"Beauty, PersonalCare",2025-03-24
Labore,Tiktok,7494656771777596182,LABORE,aweme://user/profile/7494656771777596182,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Tiktok,7494656771777596182,LABORE,aweme://user/profile/7494656771777596182,2,labore,"Beauty, PersonalCare",2025-03-24
Miyako,Shopee,291802635,LAPAJADASTORE,https://shopee.co.id/lapajadastore,2,miyako,"Audio, Computer, Electronics, Smartphone",2025-01-01
Latatl,Shopee,1119735713,LATATL Official Store,https://shopee.co.id/latatl.id,2,latatl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lentiven,Tiktok,7494422660912941355,LENTIVEN,aweme://user/profile/7494422660912941355,2,lentiven,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lentiven,Tokopedia,13142027,LENTIVEN OFFICIAL,https://www.tokopedia.com/lentiven,2,lentiven,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lf Beauty,Shopee,90314736,LF BEAUTY OFFICIAL,https://shopee.co.id/shop/90314736,2,lf beauty,"Beauty, PersonalCare",2025-03-24
Lg,Lazada,1000001016,LG,https://www.lazada.co.id/shop/profileVm?sellerId=1000001016&shopId=8211&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Shopee,120953039,LG Indonesia Official Shop,https://shopee.co.id/lgofficialshop,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Tokopedia,11602942,LG Monitor Official Store,https://www.tokopedia.com/lg-monitor,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Blibli,BLO-60026,LG Official Store,https://www.blibli.com/merchant/lg-official-store/BLO-60026,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Tokopedia,17886078,LG Official Store,https://www.tokopedia.com/lgofficialstore,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Tokopedia,15280156,LG Official Store,https://www.tokopedia.com/lgofficialstore,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lg,Tokopedia,3746415,LG authorized dealer,https://www.tokopedia.com/lg-authorized-dealer,2,lg,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lindy,Shopee,36187070,LINDY INDONESIA,https://shopee.co.id/lindyofficial,2,lindy,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lindy,Tokopedia,2431361,LINDY INDONESIA,https://www.tokopedia.com/lindy-official,2,lindy,"Audio, Computer, Electronics, Smartphone",2025-01-01
Loops,Tokopedia,14718906,LOOPS Official Store,https://www.tokopedia.com/loopsofficial,2,loops,"Audio, Computer, Electronics, Smartphone",2025-01-01
Loops,Shopee,897209932,LOOPS Official Store,https://shopee.co.id/loopsofficialstore,2,loops,"Audio, Computer, Electronics, Smartphone",2025-01-01
LS SKINCARE,Tokopedia,7494524362275129470,LS SKINCARE REBORNOFFICIAL,https://www.tokopedia.com/ls-skincare-rebornofficial,2,ls skincare,"Beauty, PersonalCare",2025-03-24
Lt Pro,Tiktok,7494511643882916380,LT PRO Shop,aweme://user/profile/7494511643882916380,2,lt pro,"Beauty, PersonalCare",2025-03-25
Lt Pro,Lazada,402389952621,LT PRO Store,https://www.lazada.co.id/shop/profileVm?sellerId=402389952621&shopId=7485015&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,lt pro,"Beauty, PersonalCare",2025-03-25
Lt Pro,Tokopedia,12585861,LT Pro Official,https://www.tokopedia.com/ltproo,2,lt pro,"Beauty, PersonalCare",2025-03-25
Lt Pro,Shopee,131418876,LT Pro Official Shop,https://shopee.co.id/shop/131418876,2,lt pro,"Beauty, PersonalCare",2025-03-25
Lumi,Tokopedia,10202586,LUMI OFFICIAL INDO,https://www.tokopedia.com/lumiofficial,2,lumi,"Beauty, PersonalCare",2025-03-24
Lumi,Tokopedia,10202586,LUMI OFFICIAL INDO,https://www.tokopedia.com/lumiofficial,2,lumi,"Beauty, PersonalCare",2025-03-24
Luna,Tokopedia,1577702,LUNA OFFICIAL STORE,https://www.tokopedia.com/luna,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
Luna,Shopee,47405128,LUNA Official Shop,https://shopee.co.id/luna.smartphone,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
La Paris,Shopee,24655866,La Paris Parfum Official Shop,https://shopee.co.id/shop/24655866,2,la paris,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Tiktok,7494929988145220466,La Roche Posay,aweme://user/profile/7494929988145220466,2,la roche posay,"Beauty, PersonalCare",2025-03-24
